filepath,fold,label,pred_class,margin,entropy,top1_prob,top2_prob,pair_label_pred,is_priority_pair,ambig_source,is_double_flagged
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9188.jpg,1,2,0,0.0207278392543878,0.7162362250743246,0.5083639714272531,0.4876361321728652,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6678.jpg,2,2,0,0.0213500434934202,1.0031060405218717,0.4396415844480997,0.4182915409546794,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9080.jpg,2,0,2,0.0219956876792722,0.7913732798259021,0.4986832056691818,0.4766875179899095,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_274.jpg,2,0,2,0.0262041102079865,0.9749642994284128,0.4536923471312264,0.4274882369232399,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_1757.jpg,4,0,2,0.0266355001432992,0.6989738775712273,0.5128996759149644,0.4862641757716651,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1816.jpg,3,2,0,0.0280527211984618,0.713043479607545,0.5123335635494145,0.4842808423509527,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6702.jpg,0,2,0,0.0291739631146483,1.0752121556897478,0.3968154700008545,0.3676415068862061,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_443.jpg,1,2,0,0.0296551630050449,0.7019499757339184,0.5141602270941702,0.4845050640891252,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9198.jpg,4,2,0,0.034297340770525,0.7015491539060097,0.5165025390607516,0.4822051982902265,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5700.jpg,1,2,0,0.0351000095976957,0.8453928832855262,0.4949309936835067,0.4598309840858109,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_3616.jpg,3,0,2,0.0373800899928856,0.7738684886360647,0.5091157927418747,0.471735702748989,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6063.jpg,0,0,2,0.0382681668063519,0.736666681794746,0.5147407181890997,0.4764725513827478,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_2732.jpg,0,0,2,0.0398995256663595,0.7640945431669209,0.5118308338342067,0.4719313081678472,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4836.jpg,0,0,2,0.0443831154371784,0.7073974109767245,0.5209890454668269,0.4766059300296484,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_779.jpg,0,0,2,0.0463460482376456,0.785629886016962,0.5116682260613603,0.4653221778237147,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6857.jpg,1,2,0,0.0500347247443592,0.7832117664169168,0.5138766818917888,0.4638419571474295,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5999.jpg,2,2,0,0.0506126895328575,0.7707557554662663,0.5161181059558576,0.4655054164230001,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5688.jpg,1,2,0,0.0515298461355832,0.7020667735916026,0.5250117139984972,0.473481867862914,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9277.jpg,1,0,2,0.0520812158396475,0.7038926321002812,0.5251247497795813,0.4730435339399338,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1276.jpg,3,2,0,0.0523009163733994,0.6980396078407105,0.5257261080853368,0.4734251917119374,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6240.jpg,2,2,0,0.0524916299911162,1.0029830943038869,0.4546579790156683,0.402166349024552,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1530.jpg,0,2,0,0.0527431534103563,0.8256269816002204,0.5076210472239796,0.4548778938136232,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4090.jpg,0,0,2,0.0530459683073933,0.7501939405991055,0.5202811935832315,0.4672352252758381,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_546.jpg,2,0,2,0.0561027720298639,0.7374644629312597,0.5234524860127066,0.4673497139828426,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8760.jpg,0,0,2,0.059248138015171,0.7132506044061262,0.5277720499490299,0.4685239119338588,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5548.jpg,3,0,2,0.060249985808659,0.7229690376454375,0.5272231613081694,0.4669731754995103,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6834.jpg,2,2,0,0.0639124406080645,0.8251413778897967,0.5131680064052254,0.4492555657971609,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8922.jpg,1,2,0,0.0640984994599533,0.6997853367743491,0.531427763237088,0.4673292637771346,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8895.jpg,4,2,0,0.0652877063144856,1.0401958653158605,0.4407714456837407,0.3754837393692551,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_7961.jpg,1,0,2,0.0658062543350145,0.7328535291627292,0.528800820632761,0.4629945662977464,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_7616.jpg,0,2,0,0.0660686530239867,0.9363037758539944,0.4863433092488783,0.4202746562248916,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_525.jpg,4,2,0,0.066862600497871,0.7196368831351986,0.5308522325334888,0.4639896320356177,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_484.jpg,0,0,2,0.0682260620206638,0.8152244476093384,0.5171746895503608,0.4489486275296969,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_481.jpg,0,2,0,0.06864667906308,0.7042452737668693,0.5332851503491621,0.4646384712860821,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5084.jpg,3,2,0,0.0686662743229575,0.965955687555856,0.4774462389149467,0.4087799645919892,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4595.jpg,2,0,2,0.0714600468990745,0.7071114833102641,0.5344056025354751,0.4629455556364005,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_792.jpg,4,0,2,0.0729123441162203,0.7175183273216832,0.5340609955587194,0.4611486514424991,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4055.jpg,3,2,0,0.0736458189688498,0.7185815510354132,0.5343066915881881,0.4606608726193382,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_126.jpg,1,2,0,0.0740454104421616,0.9032353210451328,0.4998915330700325,0.4258461226278708,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_2674.jpg,1,0,2,0.0756417967341755,0.766107651199044,0.5290915928850162,0.4534497961508406,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9347.jpg,4,0,2,0.076517476148649,0.9270923040626468,0.4941765058828019,0.4176590297341528,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8904.jpg,2,2,0,0.0769231368298323,0.8310349889481841,0.5183092690226989,0.4413861321928665,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_776.jpg,1,0,2,0.0795547014628629,0.7274626925556789,0.5362009082337245,0.4566462067708615,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_811.jpg,1,0,2,0.0821165719402239,0.7965193113424653,0.527314698914035,0.4451981269738111,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6892.jpg,0,2,0,0.0832432573348864,0.9439477107247058,0.4919915088586062,0.4087482515237198,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8908.jpg,1,2,0,0.0836515003317192,0.7491810288087944,0.5354325406709263,0.4517810403392071,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_631.jpg,4,0,2,0.0840918289994451,0.7051144370058265,0.5408172901993029,0.4567254611998578,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9085.jpg,3,2,0,0.0860559344395394,0.81139074728828,0.5265408199457358,0.4404848855061963,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5038.jpg,2,0,2,0.0860854281607091,0.8226711805771709,0.524399353459302,0.4383139252985928,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8275.jpg,1,0,2,0.0868567278224777,0.702501930346092,0.5424194529814167,0.455562725158939,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6805.jpg,2,2,0,0.0876579592130715,0.9626791485402032,0.4875290197506042,0.3998710605375326,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4626.jpg,3,0,2,0.0886215270072971,0.7216901324440794,0.5413130591270776,0.4526915321197804,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_400.jpg,0,0,2,0.0886499777990739,0.709659944475575,0.5426151757144245,0.4539651979153506,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9501.jpg,0,0,2,0.0893603621635448,0.692037198807546,0.5445053945344009,0.4551450323708561,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_2227.jpg,1,0,2,0.0905446003776658,0.8559795380301656,0.5195337366457944,0.4289891362681285,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5323.jpg,4,0,2,0.092771077948108,1.0888692496037595,0.399597377307375,0.3068262993592669,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9178.jpg,0,2,0,0.0944847850441316,0.7631371939299325,0.5387126815690703,0.4442278965249386,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8869.jpg,2,2,0,0.0958318727256573,0.7096368959656285,0.546141220524297,0.4503093477986397,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1595.jpg,0,2,0,0.0960713782012654,1.0761383748036473,0.4228932641069509,0.3268218859056854,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3660.jpg,3,2,0,0.0980851158750898,0.7108415070607361,0.5471224603577222,0.4490373444826323,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9325.jpg,0,0,2,0.098297127273853,0.7259642049757963,0.5455502907902772,0.4472531635164241,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8661.jpg,2,2,0,0.1055084634800222,0.7069392773409001,0.5511515621549419,0.4456430986749196,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9005.jpg,2,2,0,0.1101091665946746,0.7139308232738821,0.5526763352519128,0.4425671686572382,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4294.jpg,0,2,0,0.1102410389195148,0.7508210786217749,0.5481359323034622,0.4378948933839474,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6709.jpg,0,2,0,0.1105846239953509,1.0390169465191397,0.4610121517106165,0.3504275277152656,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6995.jpg,3,0,2,0.1109130940277082,0.7071917139688184,0.5537699733962642,0.4428568793685559,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3504.jpg,2,2,0,0.1122596115056975,0.718374672588469,0.5532358117202539,0.4409762002145563,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3216.jpg,2,2,0,0.1123954305928237,0.7620107717941844,0.547553664038597,0.4351582334457732,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4659.jpg,3,0,2,0.113422817085696,0.8223334897339442,0.537574352320509,0.4241515352348129,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6753.jpg,1,2,0,0.1146900114438621,0.9663162783843326,0.4985290071554712,0.383838995711609,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6157.jpg,1,2,0,0.1160997228650104,0.7175066317022354,0.5552035800021585,0.439103857137148,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6162.jpg,0,2,0,0.1191052773002755,0.7069554239171714,0.5577942618610676,0.4386889845607921,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6627.jpg,4,0,2,0.1191409055342505,0.7336858229580762,0.554742354997975,0.4356014494637245,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1934.jpg,1,2,0,0.1198229050207255,0.7700097969345927,0.5499067394278981,0.4300838344071726,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3980.jpg,4,2,0,0.1206317371039266,0.7831658351514357,0.5481648235278854,0.4275330864239588,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3794.jpg,0,2,0,0.124978469467971,0.6962368197419184,0.5616768000892975,0.4366983306213264,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1927.jpg,0,2,0,0.126502690885041,0.7424285356418364,0.5571543300328857,0.4306516391478446,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6862.jpg,1,2,0,0.1299653190169467,0.861702940880634,0.5368575248791272,0.4068922058621804,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5252.jpg,2,0,2,0.1302480812380358,0.7636000393217279,0.5559044194714016,0.4256563382333657,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_726.jpg,4,0,2,0.1302601248783391,0.7796939635416678,0.5533494216072861,0.4230892967289469,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3974.jpg,1,2,0,0.1337899382266053,0.6911426683687671,0.5664136734147638,0.4326237351881585,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9236.jpg,3,2,0,0.133888273755727,0.7509433328288742,0.559524621107241,0.4256363473515139,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9106.jpg,3,2,0,0.1356420836481598,0.7719995075498147,0.5571726367694884,0.4215305531213285,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5414.jpg,2,0,2,0.1360830630779649,0.7084588078309276,0.5659022200905888,0.4298191570126238,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5777.jpg,1,0,2,0.1361130823899047,0.6929541109311372,0.5674002892060602,0.4312872068161554,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_545.jpg,0,0,2,0.1371448904053412,0.9131832273633856,0.5265326022328022,0.3893877118274609,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5432.jpg,3,0,2,0.1374698675987575,0.6990093479825275,0.5675205538685039,0.4300506862697463,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1242.jpg,2,2,0,0.1392611530690022,0.6927438045664573,0.5689551855284306,0.4296940324594283,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4096.jpg,1,2,0,0.141016692549852,0.6921848658729685,0.569859208088479,0.4288425155386269,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8753.jpg,2,2,0,0.1429698187846177,0.8917273992450032,0.5352787377805476,0.3923089189959298,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6660.jpg,4,2,0,0.1510129853499295,1.0033748258686794,0.4980331852588737,0.3470201999089441,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4655.jpg,3,0,2,0.15153528245769,0.6890931878050441,0.5752458510128258,0.4237105685551358,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4605.jpg,2,0,2,0.152956354203585,0.8978799276767686,0.5381308117003485,0.3851744574967635,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8916.jpg,0,2,0,0.1535012400597973,0.8779116565265763,0.5437464120053473,0.39024517194555,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9530.jpg,2,2,0,0.1552774796858815,0.7912547528037877,0.5632403567973323,0.4079628771114508,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4860.jpg,4,0,2,0.1561699855666789,1.024742891260216,0.4881276445974531,0.3319576590307742,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4543.jpg,3,0,2,0.166237640483393,1.053446690357562,0.4695858404085332,0.3033481999251402,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5449.jpg,3,2,0,0.1674150602409771,0.7160989193358285,0.5801750346916675,0.4127599744506904,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_637.jpg,4,0,2,0.1685144743260797,0.7940657422946311,0.568952029409106,0.4004375550830263,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6664.jpg,0,2,0,0.1687956828191472,0.915889086361894,0.539915661871498,0.3711199790523508,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_7992.jpg,3,2,0,0.1728635823017277,0.8192167695068295,0.5661269790746851,0.3932633967729573,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8134.jpg,0,0,2,0.1734238221545496,0.7234835158939966,0.5821525301549569,0.4087287080004073,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_739.jpg,4,0,2,0.1743361099071129,0.9958576383718708,0.5111904380427422,0.3368543281356293,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6793.jpg,1,2,0,0.1758828597258553,1.0053751423640949,0.5068649802162317,0.3309821204903763,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6150.jpg,0,2,0,0.1765983989533647,0.7548404903330744,0.5793013151281398,0.402702916174775,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4072.jpg,2,2,0,0.1786747892807078,1.0426902733174763,0.4830586775828243,0.3043838883021165,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4660.jpg,4,0,2,0.183321862509248,0.7528874881961043,0.5827703095367867,0.3994484470275386,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_7136.jpg,3,0,2,0.1852551649116772,0.7068278590115233,0.5897940051715946,0.4045388402599174,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_7004.jpg,1,0,2,0.1882527015010751,0.712159498193049,0.5906135137515787,0.4023608122505035,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_262.jpg,1,2,0,0.1884596271987425,0.6914378665760701,0.5929362330299146,0.404476605831172,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_743.jpg,1,0,2,0.188545666190956,0.6854452182412987,0.5935233329043221,0.404977666713366,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_7803.jpg,3,2,0,0.1895401658677092,0.7425970808966702,0.5872246697498987,0.3976845038821894,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6639.jpg,2,2,0,0.1921741867602945,0.8963788873858123,0.5560483327829716,0.3638741460226771,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_741.jpg,2,0,2,0.1947191843029464,0.6930016743716833,0.5957956584789003,0.4010764741759538,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1139.jpg,1,2,0,0.1958162039177291,0.6788093335078705,0.5975829503438047,0.4017667464260755,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8327.jpg,1,0,2,0.1960496429131586,0.7177622203347438,0.5936472546676596,0.3975976117545008,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9670.jpg,3,2,0,0.1997526313486298,0.7332459187207955,0.593363635194173,0.3936110038455431,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_7183.jpg,1,0,2,0.2013891168081151,0.6824779182505035,0.5999817747179462,0.398592657909831,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1805.jpg,3,2,0,0.2018862676369816,1.02136760914255,0.5065455810626952,0.3046593134257136,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8846.jpg,1,2,0,0.2019171020911289,1.0540784913564076,0.4767624348671577,0.2748453327760287,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_3556.jpg,4,0,2,0.2029641979178404,0.7055351410691342,0.5983980062181468,0.3954338083003063,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_4619.jpg,2,0,2,0.203587882903745,0.8069940741483221,0.582722768833965,0.37913488593022,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_697.jpg,1,0,2,0.2066605709227905,0.6891156833139465,0.6019084808095179,0.3952479098867273,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5425.jpg,2,2,0,0.2090427934715463,0.700585238533509,0.6018510174465584,0.3928082239750121,Organic→Recyclable,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9353.jpg,4,0,2,0.2096661733244956,0.6771018852496941,0.6044200588377792,0.3947538855132835,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8198.jpg,4,0,2,0.2105672910495383,0.7804570154108708,0.5909308013163672,0.3803635102668288,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8825.jpg,2,2,0,0.2110160844764462,1.0302843785384357,0.5027520701888327,0.2917359857123865,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9491.jpg,1,0,2,0.2111562193309493,0.6779247839981972,0.6050741906504375,0.3939179713194882,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8868.jpg,4,2,0,0.2112256814439823,0.9049127926140568,0.5617484564594994,0.3505227750155171,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_8303.jpg,1,0,2,0.2128806052406901,0.6747021782083558,0.6061575927406345,0.3932769874999444,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_9142.jpg,2,0,2,0.2133206163717856,0.7233074053471971,0.6011040675349866,0.3877834511632009,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5980.jpg,0,0,2,0.2138164812462709,0.6894288658058623,0.6053049114129403,0.3914884301666694,Recyclable→Organic,True,low_margin,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_7198.jpg,1,0,2,0.2145770894257531,0.7279608880087906,0.6010684719596097,0.3864913825338565,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_760.jpg,0,0,2,0.2170853557789288,1.0163525360076886,0.5148274273297319,0.297742071550803,Recyclable→Organic,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8627.jpg,4,2,0,0.219402648180584,0.791078055049569,0.5930331357121333,0.3736304875315493,Organic→Recyclable,True,both,False
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8834.jpg,4,2,0,0.2194980866744174,0.6967674625250132,0.6072470755198384,0.3877489888454209,Organic→Recyclable,True,low_margin,False
