filepath,label,fold,pred_class,is_correct,top1_prob,top2_prob,margin,entropy,oof_prob_0,oof_prob_1,oof_prob_2
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5969.jpg,0,2,0,1,0.9471911262697617,0.029434403293726114,0.9177567229760355,0.24296004317797226,0.9471911262697617,0.029434403293726114,0.023374470436512283
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5701.jpg,0,4,0,1,0.9790409374721903,0.014184704456448321,0.964856233015742,0.11493745295399081,0.9790409374721903,0.006774358071361288,0.014184704456448321
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5935.jpg,0,0,0,1,0.9938064057916784,0.0032419423987371933,0.9905644633929412,0.04195035880847746,0.9938064057916784,0.0029516518095844355,0.0032419423987371933
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5642.jpg,0,1,0,1,0.7935727116869912,0.167636522642681,0.6259361890443101,0.6089271147387144,0.7935727116869912,0.03879076567032782,0.167636522642681
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5564.jpg,0,2,0,1,0.9747342339810149,0.022730483820816962,0.9520037501601979,0.12611163729970734,0.9747342339810149,0.0025352821981681614,0.022730483820816962
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5825.jpg,0,4,0,1,0.9830844331631782,0.008569174367084669,0.9745152587960935,0.09750260499334155,0.9830844331631782,0.008569174367084669,0.008346392469737247
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5583.jpg,0,3,0,1,0.991361020270639,0.004910096494392178,0.9864509237762468,0.05555649255692347,0.991361020270639,0.004910096494392178,0.003728883234968895
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5736.jpg,0,0,0,1,0.9921962483685136,0.0046812269359427835,0.9875150214325709,0.05089843622980235,0.9921962483685136,0.0046812269359427835,0.0031225246955435136
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_595.jpg,0,3,0,1,0.9596153265798207,0.03905713091668288,0.9205581956631379,0.17500393743356862,0.9596153265798207,0.0013275425034963229,0.03905713091668288
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5695.jpg,0,1,0,1,0.9906873439983208,0.006510749887895135,0.9841765941104257,0.05851430835190011,0.9906873439983208,0.0028019061137841365,0.006510749887895135
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5640.jpg,0,2,0,1,0.9399447906292864,0.0354350175238143,0.9045097731054721,0.2677673980228956,0.9399447906292864,0.024620191846899207,0.0354350175238143
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5876.jpg,0,4,0,1,0.995978322996118,0.002139632583298079,0.9938386904128199,0.028976735138497516,0.995978322996118,0.001882044420583988,0.002139632583298079
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5714.jpg,0,4,0,1,0.9977307659716605,0.0011655156846239903,0.9965652502870366,0.017654535869503628,0.9977307659716605,0.0011655156846239903,0.0011037183437155999
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5878.jpg,0,0,0,1,0.9959389294837799,0.002246305405341624,0.9936926240784383,0.029206268876263437,0.9959389294837799,0.0018147651108786258,0.002246305405341624
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5655.jpg,0,1,0,1,0.9928684831865555,0.00639218794786891,0.9864762952386866,0.044734087953770305,0.9928684831865555,0.0007393288655755442,0.00639218794786891
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5622.jpg,0,2,0,1,0.9650677917935405,0.02893188749965222,0.9361359042938883,0.16751234928397396,0.9650677917935405,0.02893188749965222,0.0060003207068071935
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5591.jpg,0,3,0,1,0.4845714471650299,0.45141872327354515,0.03315272389148477,0.8860527358921496,0.4845714471650299,0.45141872327354515,0.06400982956142487
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5850.jpg,0,1,0,1,0.9298680779657544,0.06311071459277519,0.8667573633729793,0.2767963545878157,0.9298680779657544,0.007021207441470565,0.06311071459277519
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5650.jpg,0,0,0,1,0.9016035152897985,0.09325235874004721,0.8083511565497513,0.3417336753896589,0.9016035152897985,0.005144125970154282,0.09325235874004721
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_563.jpg,0,2,2,0,0.8615203945449794,0.13704223788030395,0.7244781566646754,0.4101895464121554,0.13704223788030395,0.0014373675747166438,0.8615203945449794
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5706.jpg,0,3,0,1,0.9880035416577075,0.007390258395466069,0.9806132832622415,0.07297556602298366,0.9880035416577075,0.004606199946826454,0.007390258395466069
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5888.jpg,0,4,0,1,0.9777803683159558,0.014518964742533544,0.9632614035734223,0.12089443281927312,0.9777803683159558,0.0077006669415106525,0.014518964742533544
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5598.jpg,0,4,0,1,0.9811588737715194,0.013039221640459312,0.9681196521310601,0.10512734329179828,0.9811588737715194,0.005801904588021321,0.013039221640459312
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5789.jpg,0,0,0,1,0.9899498602436555,0.006237368843430489,0.983712491400225,0.06290265929095337,0.9899498602436555,0.0038127709129139307,0.006237368843430489
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5955.jpg,0,1,0,1,0.9605671428005725,0.022618463173575902,0.9379486796269967,0.19304160150208194,0.9605671428005725,0.022618463173575902,0.016814394025851522
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5805.jpg,0,2,0,1,0.9912962249592624,0.006812749272167132,0.9844834756870953,0.054512251219563865,0.9912962249592624,0.0018910257685705964,0.006812749272167132
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5895.jpg,0,3,0,1,0.9813470703647633,0.01542327682991566,0.9659237935348477,0.10134518052680434,0.9813470703647633,0.003229652805320984,0.01542327682991566
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5880.jpg,0,1,0,1,0.9468339576561747,0.04404098482905561,0.9027929728271191,0.23210883818301656,0.9468339576561747,0.00912505751476957,0.04404098482905561
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5943.jpg,0,3,0,1,0.9952974437670901,0.0028148653895504363,0.9924825783775396,0.03306309213667501,0.9952974437670901,0.0028148653895504363,0.0018876908433596263
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_594.jpg,0,4,0,1,0.9965107214948534,0.002137339638993992,0.9943733818558594,0.025555160824419394,0.9965107214948534,0.0013519388661526201,0.002137339638993992
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5987.jpg,0,0,0,1,0.8826549729354346,0.09048899950757056,0.7921659734278641,0.4247214188888986,0.8826549729354346,0.026856027556994917,0.09048899950757056
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6096.jpg,0,2,0,1,0.8766765425471421,0.06322910253201702,0.813447440015125,0.45893632277813473,0.8766765425471421,0.06009435492084082,0.06322910253201702
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6161.jpg,0,0,0,1,0.9026594412534641,0.08072813575768374,0.8219313054957803,0.3636783621069199,0.9026594412534641,0.016612422988852012,0.08072813575768374
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6178.jpg,0,1,0,1,0.5850904832265243,0.413850134987677,0.17124034823884737,0.6859786143423301,0.5850904832265243,0.001059381785798578,0.413850134987677
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6183.jpg,0,3,0,1,0.9965127633703041,0.0017580608118665947,0.9947547025584376,0.02563123414390994,0.9965127633703041,0.0017580608118665947,0.001729175817829251
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6090.jpg,0,4,0,1,0.7700370270633369,0.2278592830080622,0.5421777440552746,0.5512008303276237,0.7700370270633369,0.002103689928600998,0.2278592830080622
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6198.jpg,0,0,0,1,0.9697894394981109,0.026442926543534296,0.9433465129545766,0.14683886115236347,0.9697894394981109,0.003767633958354765,0.026442926543534296
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6121.jpg,0,2,0,1,0.9980548535874243,0.0013031399817930176,0.9967517136056313,0.015319317270912479,0.9980548535874243,0.0006420064307827581,0.0013031399817930176
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_627.jpg,0,2,0,1,0.9758412996819978,0.01909565627830731,0.9567456434036905,0.1262129035479869,0.9758412996819978,0.01909565627830731,0.005063044039694817
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6097.jpg,0,1,0,1,0.986278060200861,0.012154660741075381,0.9741233994597855,0.0773520692269879,0.986278060200861,0.001567279058063575,0.012154660741075381
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6267.jpg,0,3,0,1,0.9698578168087981,0.024181410718498924,0.9456764060902992,0.15022500721725723,0.9698578168087981,0.005960772472702913,0.024181410718498924
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6346.jpg,0,4,0,1,0.9265738578876362,0.047739596018972395,0.8788342618686639,0.30994418482895086,0.9265738578876362,0.047739596018972395,0.025686546093391424
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6342.jpg,0,0,0,1,0.9847585111154173,0.012221285391798497,0.9725372257236189,0.08647884740197567,0.9847585111154173,0.0030202034927841446,0.012221285391798497
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6355.jpg,0,1,0,1,0.967740943767976,0.022467145587046308,0.9452737981809297,0.16231094209386895,0.967740943767976,0.022467145587046308,0.009791910644977654
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6365.jpg,0,4,0,1,0.9751087804466417,0.02223375320456369,0.9528750272420781,0.12496348160384792,0.9751087804466417,0.02223375320456369,0.0026574663487944727
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6.jpg,0,2,0,1,0.9867661299804006,0.00850740683861305,0.9782587231417875,0.07900739064966773,0.9867661299804006,0.00850740683861305,0.004726463180986257
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6113.jpg,0,3,0,1,0.9827150659075342,0.010529407459338926,0.9721856584481953,0.09884124520823026,0.9827150659075342,0.010529407459338926,0.006755526633126925
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6294.jpg,0,0,0,1,0.9835637742638551,0.011294236285838023,0.9722695379780171,0.09403759770490178,0.9835637742638551,0.011294236285838023,0.005141989450306739
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6166.jpg,0,2,0,1,0.9912331044198334,0.006772734434558475,0.9844603699852749,0.05495590897185654,0.9912331044198334,0.001994161145608092,0.006772734434558475
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6360.jpg,0,4,1,0,0.5154753180360492,0.3341583908463797,0.18131692718966946,0.9927684877849063,0.3341583908463797,0.5154753180360492,0.1503662911175711
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6092.jpg,0,1,0,1,0.36533704747852214,0.34331426258792436,0.02202278489059778,1.0942122659647562,0.36533704747852214,0.29134868993355356,0.34331426258792436
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6091.jpg,0,3,0,1,0.9777337030019175,0.012190860592089634,0.9655428424098279,0.12206588210005417,0.9777337030019175,0.012190860592089634,0.010075436405992991
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6312.jpg,0,4,0,1,0.9845116654162912,0.00990869972775561,0.9746029656885355,0.09004056866502474,0.9845116654162912,0.00990869972775561,0.005579634855953263
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6022.jpg,0,0,0,1,0.9675810429639435,0.030538723736881053,0.9370423192270625,0.150230980877891,0.9675810429639435,0.0018802332991754661,0.030538723736881053
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5984.jpg,0,1,0,1,0.9842623329910889,0.01492801145134874,0.9693343215397402,0.08414209442791114,0.9842623329910889,0.0008096555575625041,0.01492801145134874
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_598.jpg,0,2,0,1,0.9658025699840154,0.031723656557725945,0.9340789134262895,0.15792211789551241,0.9658025699840154,0.0024737734582587043,0.031723656557725945
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6321.jpg,0,3,0,1,0.9733351771893796,0.017541234672689057,0.9557939425166905,0.1400813588284865,0.9733351771893796,0.009123588137931248,0.017541234672689057
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_630.jpg,0,0,0,1,0.7738799960635068,0.1673782197873252,0.6065017762761815,0.6640733428908756,0.7738799960635068,0.05874178414916797,0.1673782197873252
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6033.jpg,0,4,0,1,0.9971325897528898,0.0014688582922857006,0.995663731460604,0.021636782346762088,0.9971325897528898,0.0014688582922857006,0.0013985519548244294
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6354.jpg,0,1,0,1,0.9841419857696795,0.010866639871463525,0.973275345898216,0.09132568258774278,0.9841419857696795,0.010866639871463525,0.004991374358857136
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6052.jpg,0,2,0,1,0.9754346112842686,0.017043386545554293,0.9583912247387143,0.13044372027939619,0.9754346112842686,0.0075220021701771795,0.017043386545554293
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6006.jpg,0,3,0,1,0.9979096735285711,0.0018298613597582825,0.9960798121688128,0.015772328291865482,0.9979096735285711,0.0002604651116707071,0.0018298613597582825
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6157.jpg,0,0,0,1,0.988871046292062,0.008153756659927682,0.9807172896321343,0.06758851154086921,0.988871046292062,0.002975197048010272,0.008153756659927682
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_610.jpg,0,2,0,1,0.9387834149075984,0.05310079043835639,0.8856826244692421,0.2542531148034123,0.9387834149075984,0.008115794654045116,0.05310079043835639
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6310.jpg,0,1,0,1,0.9405946783376232,0.04710586474011678,0.8934888135975064,0.25562555237715007,0.9405946783376232,0.01229945692225992,0.04710586474011678
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_620.jpg,0,3,0,1,0.8906897674153291,0.10742819402435158,0.7832615733909776,0.3545810494202317,0.8906897674153291,0.0018820385603194078,0.10742819402435158
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6108.jpg,0,4,0,1,0.9959044337446956,0.0033868075978839554,0.9925176261468117,0.028490795444536525,0.9959044337446956,0.0007087586574205068,0.0033868075978839554
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_608.jpg,0,0,0,1,0.988650130519451,0.006447064502679864,0.9822030660167712,0.0698779093913012,0.988650130519451,0.00490280497786914,0.006447064502679864
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6231.jpg,0,4,0,1,0.8172202806861832,0.13298202358508615,0.6842382571010971,0.5826323205520889,0.8172202806861832,0.13298202358508615,0.04979769572873062
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6101.jpg,0,1,0,1,0.9872633159018814,0.006755271304282153,0.9805080445975993,0.07703367710242306,0.9872633159018814,0.006755271304282153,0.005981412793836258
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5979.jpg,0,2,0,1,0.9930495826691834,0.005063339325723337,0.9879862433434601,0.045526769531229874,0.9930495826691834,0.005063339325723337,0.0018870780050932576
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6042.jpg,0,3,0,1,0.9959819902842788,0.003768092955630728,0.9922138973286481,0.02711326052495998,0.9959819902842788,0.0002499167600903707,0.003768092955630728
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_613.jpg,0,0,0,1,0.9578111240410156,0.03231744876751854,0.9254936752734971,0.19779175067302873,0.9578111240410156,0.03231744876751854,0.00987142719146561
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6127.jpg,0,1,0,1,0.8275379569555393,0.1388372914310193,0.68870066552452,0.5448525655696783,0.8275379569555393,0.0336247516134415,0.1388372914310193
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_628.jpg,0,4,0,1,0.9836767687550106,0.009684373394063917,0.9739923953609467,0.0943907026197418,0.9836767687550106,0.006638857850925555,0.009684373394063917
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6174.jpg,0,2,0,1,0.9899321573375381,0.006010773676017926,0.9839213836615203,0.06310077426529051,0.9899321573375381,0.004057068986443928,0.006010773676017926
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6228.jpg,0,3,0,1,0.6771404784582723,0.3180769660557841,0.3590635124024882,0.6538983644281405,0.6771404784582723,0.0047825554859436195,0.3180769660557841
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6000.jpg,0,1,0,1,0.9990343761983329,0.0008638893169862874,0.9981704868813466,0.007994349402368308,0.9990343761983329,0.0008638893169862874,0.0001017344846809191
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6255.jpg,0,0,0,1,0.959735883147887,0.02500971230111232,0.9347261708467747,0.19549796355977953,0.959735883147887,0.02500971230111232,0.015254404551000593
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6187.jpg,0,2,0,1,0.9797449512969978,0.017586872637481727,0.9621580786595161,0.10692265038750771,0.9797449512969978,0.002668176065520378,0.017586872637481727
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6008.jpg,0,3,0,1,0.9800302887128024,0.014646034261525312,0.9653842544512771,0.10950035222345496,0.9800302887128024,0.005323677025672182,0.014646034261525312
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6313.jpg,0,4,0,1,0.980128502683431,0.013217719507197984,0.966910783176233,0.11020772647156205,0.980128502683431,0.006653777809371153,0.013217719507197984
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6261.jpg,0,0,0,1,0.9950858870974083,0.0029818319888221564,0.9921040551085861,0.03431694817559489,0.9950858870974083,0.0029818319888221564,0.0019322809137696344
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6235.jpg,0,1,0,1,0.8194630598221256,0.11825537738230413,0.7012076824398215,0.5885236346795738,0.8194630598221256,0.062281562795570344,0.11825537738230413
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6154.jpg,0,2,0,1,0.8426640571019992,0.13034064059194847,0.7123234165100507,0.5073451854064572,0.8426640571019992,0.0269953023060524,0.13034064059194847
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6066.jpg,0,3,0,1,0.9143509721710203,0.08440549020204809,0.8299454819689722,0.29885145532740026,0.9143509721710203,0.001243537626931518,0.08440549020204809
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_625.jpg,0,3,0,1,0.8481380509601126,0.13914424686267501,0.7089938040974376,0.46963454400201404,0.8481380509601126,0.13914424686267501,0.012717702177212267
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_6124.jpg,0,4,0,1,0.9520925135882788,0.03530488549412744,0.9167876280941514,0.21991320054862645,0.9520925135882788,0.03530488549412744,0.012602600917593649
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_637.jpg,0,4,2,0,0.568952029409106,0.40043755508302636,0.1685144743260797,0.7940657422946311,0.40043755508302636,0.03061041550786759,0.568952029409106
/content/drive/MyDrive/BDC2026/train/0_Recyclable/R_5989.jpg,0,2,0,1,0.8615063446137028,0.10540458880812538,0.7561017558055774,0.4783679899561223,0.8615063446137028,0.10540458880812538,0.03308906657817186
